"Elapsed Time", "Heartrate"
303000, 128
304000, 128
305000, 128
306000, 128
307000, 128
308000, 128
309000, 128
310000, 128
311000, 128
312000, 128
313000, 128
314000, 128
315000, 128
316000, 127
317000, 127
318000, 126
319000, 124
320000, 124
321000, 124
322000, 124
323000, 124
324000, 124
325000, 124
326000, 124
327000, 125
328000, 126
329000, 127
330000, 127
331000, 129
332000, 129
333000, 129
334000, 129
335000, 129
336000, 129
337000, 129
338000, 128
339000, 128
340000, 128
341000, 128
342000, 128
343000, 127
344000, 127
345000, 126
346000, 125
347000, 125
348000, 124
349000, 124
350000, 124
351000, 124
352000, 125
353000, 125
354000, 125
355000, 126
356000, 126
357000, 126
358000, 127
359000, 128
360000, 129
361000, 129
362000, 131
363000, 132
364000, 133
365000, 133
366000, 134
367000, 134
368000, 134
369000, 134
370000, 134
371000, 134
372000, 134
373000, 133
374000, 133
375000, 133
376000, 133
377000, 133
378000, 134
379000, 134
380000, 134
381000, 134
382000, 134
383000, 135
384000, 135
385000, 135
386000, 135
387000, 135
388000, 135
389000, 134
390000, 132
391000, 131
392000, 131
393000, 129
394000, 129
395000, 129
396000, 129
397000, 129
398000, 129
399000, 129
400000, 130
401000, 130
402000, 131
403000, 131
404000, 132
405000, 132
406000, 132
407000, 131
408000, 130
409000, 129
410000, 129
411000, 129
412000, 129
413000, 130
414000, 130
415000, 130
416000, 131
417000, 131
418000, 131
419000, 132
420000, 132
421000, 132
422000, 133
423000, 133
424000, 133
425000, 133
426000, 133
427000, 134
428000, 134
429000, 134
430000, 134
431000, 135
432000, 135
433000, 135
434000, 136
435000, 136
436000, 136
437000, 136
438000, 136
439000, 135
440000, 135
441000, 135
442000, 134
443000, 133
444000, 132
445000, 132
446000, 131
447000, 131
448000, 131
449000, 131
450000, 130
451000, 130
452000, 130
453000, 129
454000, 128
455000, 128
456000, 128
457000, 127
458000, 127
459000, 127
460000, 127
461000, 127
462000, 127
463000, 127
464000, 127
465000, 127
466000, 127
467000, 127
468000, 127
469000, 127
470000, 127
471000, 127
472000, 126
473000, 126
474000, 126
475000, 126
476000, 126
477000, 127
478000, 128
479000, 128
480000, 128
481000, 128
482000, 128
483000, 128
484000, 128
485000, 128
486000, 129
487000, 129
488000, 129
489000, 130
490000, 130
491000, 130
492000, 130
493000, 131
494000, 131
495000, 131
496000, 131
497000, 132
498000, 132
499000, 132
500000, 132
501000, 132
502000, 132
503000, 132
504000, 132
505000, 133
506000, 133
507000, 133
508000, 134
509000, 134
510000, 134
511000, 134
512000, 134
513000, 134
514000, 134
515000, 134
516000, 135
517000, 135
518000, 135
519000, 135
520000, 135
521000, 136
522000, 136
523000, 136
524000, 136
525000, 137
526000, 137
527000, 137
528000, 137
529000, 137
530000, 137
531000, 137
532000, 138
533000, 138
534000, 138
535000, 138
536000, 139
537000, 139
538000, 139
539000, 139
540000, 140
541000, 141
542000, 141
543000, 141
544000, 141
545000, 142
546000, 142
547000, 143
548000, 143
549000, 143
550000, 144
551000, 144
552000, 144
553000, 144
554000, 144
555000, 144
556000, 144
557000, 144
558000, 144
559000, 144
560000, 143
561000, 143
562000, 143
563000, 142
564000, 142
565000, 143
566000, 143
567000, 143
568000, 143
569000, 143
570000, 143
571000, 142
572000, 142
573000, 142
574000, 141
575000, 141
576000, 140
577000, 140
578000, 140
579000, 140
580000, 141
581000, 141
582000, 141
583000, 141
584000, 141
585000, 141
586000, 140
587000, 140
588000, 140
589000, 139
590000, 139
591000, 140
592000, 140
593000, 140
594000, 140
595000, 140
596000, 140
597000, 140
598000, 140
599000, 140
600000, 140
601000, 140
602000, 140
603000, 140
604000, 139
605000, 139
606000, 139
607000, 139
608000, 139
609000, 139
610000, 139
611000, 139
612000, 140
613000, 140
614000, 140
615000, 141
616000, 141
617000, 142
618000, 142
619000, 142
620000, 142
621000, 143
622000, 143
623000, 143
624000, 143
625000, 143
626000, 144
627000, 144
628000, 144
629000, 144
630000, 144
631000, 144
632000, 144
633000, 144
634000, 144
635000, 145
636000, 145
637000, 145
638000, 146
639000, 146
640000, 146
641000, 146
642000, 146
643000, 147
644000, 147
645000, 148
646000, 148
647000, 148
648000, 148
649000, 148
650000, 148
651000, 148
652000, 148
653000, 148
654000, 149
655000, 149
656000, 149
657000, 149
658000, 150
659000, 150
660000, 150
661000, 150
662000, 150
663000, 150
664000, 150
665000, 151
666000, 150
667000, 150
668000, 150
669000, 150
670000, 150
671000, 149
672000, 149
673000, 148
674000, 148
675000, 148
676000, 148
677000, 148
678000, 148
679000, 149
680000, 149
681000, 149
682000, 149
683000, 149
684000, 149
685000, 148
686000, 149
687000, 149
688000, 149
689000, 149
690000, 149
691000, 149
692000, 150
693000, 150
694000, 150
695000, 150
696000, 150
697000, 150
698000, 151
699000, 151
700000, 151
701000, 152
702000, 152
703000, 151
704000, 151
705000, 151
706000, 151
707000, 150
708000, 150
709000, 150
710000, 150
711000, 150
712000, 150
713000, 150
714000, 150
715000, 150
716000, 150
717000, 150
718000, 150
719000, 149
720000, 149
721000, 149
722000, 149
723000, 149
724000, 149
725000, 149
726000, 149
727000, 149
728000, 149
729000, 149
730000, 148
731000, 148
732000, 148
733000, 148
734000, 148
735000, 148
736000, 148
737000, 149
738000, 149
739000, 149
740000, 149
741000, 149
742000, 149
743000, 149
744000, 149
745000, 149
746000, 150
747000, 150
748000, 150
749000, 150
750000, 150
751000, 150
752000, 150
753000, 150
754000, 150
755000, 150
756000, 150
757000, 150
758000, 150
759000, 150
760000, 149
761000, 149
762000, 149
763000, 149
764000, 149
765000, 149
766000, 149
767000, 149
768000, 149
769000, 149
770000, 149
771000, 149
772000, 149
773000, 149
774000, 149
775000, 148
776000, 148
777000, 148
778000, 147
779000, 147
780000, 147
781000, 147
782000, 147
783000, 147
784000, 147
785000, 147
786000, 148
787000, 148
788000, 148
789000, 148
790000, 148
791000, 148
792000, 148
793000, 148
794000, 148
795000, 148
796000, 148
797000, 148
798000, 148
799000, 148
800000, 148
801000, 148
802000, 148
803000, 148
804000, 149
805000, 149
806000, 148
807000, 149
808000, 148
809000, 148
810000, 148
811000, 148
812000, 149
813000, 148
814000, 149
815000, 149
816000, 149
817000, 149
818000, 149
819000, 149
820000, 149
821000, 150
822000, 150
823000, 150
824000, 150
825000, 150
826000, 150
827000, 151
828000, 151
829000, 151
830000, 151
831000, 151
832000, 150
833000, 150
834000, 150
835000, 150
836000, 150
837000, 150
838000, 150
839000, 150
840000, 149
841000, 149
842000, 148
843000, 148
844000, 147
845000, 146
846000, 146
847000, 146
848000, 146
849000, 145
850000, 145
851000, 144
852000, 144
853000, 144
854000, 145
855000, 146
856000, 146
857000, 146
858000, 146
859000, 145
860000, 143
861000, 141
862000, 141
863000, 141
864000, 141
865000, 142
866000, 142
867000, 142
868000, 143
869000, 144
870000, 144
871000, 144
872000, 144
873000, 144
874000, 144
875000, 143
876000, 143
877000, 142
878000, 142
879000, 141
880000, 141
881000, 141
882000, 142
883000, 142
884000, 142
885000, 142
886000, 142
887000, 142
888000, 142
889000, 142
890000, 141
891000, 141
892000, 141
893000, 141
894000, 141
895000, 141
896000, 140
897000, 139
898000, 139
899000, 139
900000, 138
901000, 139
902000, 139
903000, 139
904000, 139
905000, 139
906000, 139
907000, 138
908000, 138
909000, 137
910000, 136
911000, 135
912000, 135
913000, 135
914000, 135
915000, 136
916000, 136
917000, 136
918000, 136
919000, 136
920000, 136
921000, 136
922000, 136
923000, 136
924000, 136
925000, 136
926000, 136
927000, 136
928000, 136
929000, 136
930000, 136
931000, 136
932000, 135
933000, 135
934000, 135
935000, 135
936000, 134
937000, 134
938000, 134
939000, 134
940000, 134
941000, 134
942000, 134
943000, 135
944000, 135
945000, 135
946000, 135
947000, 135
948000, 135
949000, 135
950000, 134
951000, 135
952000, 135
953000, 135
954000, 135
955000, 135
956000, 135
957000, 135
958000, 135
959000, 134
960000, 134
961000, 134
962000, 135
963000, 135
964000, 135
965000, 135
966000, 134
967000, 134
968000, 133
969000, 133
970000, 133
971000, 133
972000, 133
973000, 133
974000, 133
975000, 132
976000, 132
977000, 132
978000, 132
979000, 132
980000, 132
981000, 132
982000, 132
983000, 132
984000, 132
985000, 131
986000, 131
987000, 131
988000, 131
989000, 132
990000, 132
991000, 132
992000, 133
993000, 133
994000, 133
995000, 133
996000, 132
997000, 132
998000, 133
999000, 133
1000000, 133
1001000, 134
1002000, 134
1003000, 134
1004000, 134
1005000, 134
1006000, 135
1007000, 135
1008000, 135
1009000, 135
1010000, 136
1011000, 136
1012000, 136
1013000, 137
1014000, 137
1015000, 137
1016000, 137
1017000, 138
1018000, 138
1019000, 137
1020000, 137
1021000, 137
1022000, 137
1023000, 137
1024000, 137
1025000, 137
1026000, 137
1027000, 137
1028000, 137
1029000, 137
1030000, 137
1031000, 138
1032000, 138
1033000, 138
1034000, 138
1035000, 139
1036000, 139
1037000, 139
1038000, 140
1039000, 141
1040000, 141
1041000, 141
1042000, 141
1043000, 141
1044000, 141
1045000, 141
1046000, 141
1047000, 141
1048000, 141
1049000, 141
1050000, 141
1051000, 141
1052000, 141
1053000, 141
1054000, 141
1055000, 141
1056000, 141
1057000, 141
1058000, 141
1059000, 141
1060000, 142
1061000, 142
1062000, 142
1063000, 142
1064000, 142
1065000, 143
1066000, 143
1067000, 143
1068000, 143
1069000, 144
1070000, 144
1071000, 144
1072000, 144
1073000, 145
1074000, 145
1075000, 145
1076000, 145
1077000, 145
1078000, 146
1079000, 147
1080000, 147
1081000, 147
1082000, 147
1083000, 148
1084000, 148
1085000, 148
1086000, 149
1087000, 149
1088000, 149
1089000, 149
1090000, 149
1091000, 149
1092000, 149
1093000, 149
1094000, 149
1095000, 149
1096000, 149
1097000, 150
1098000, 150
1099000, 150
1100000, 150
1101000, 150
1102000, 151
1103000, 151
1104000, 151
1105000, 151
1106000, 151
1107000, 151
1108000, 151
1109000, 152
1110000, 152
1111000, 152
1112000, 152
1113000, 152
1114000, 152
1115000, 153
1116000, 153
1117000, 153
1118000, 153
1119000, 153
1120000, 153
1121000, 154
1122000, 154
1123000, 154
1124000, 154
1125000, 155
1126000, 155
1127000, 155
1128000, 154
1129000, 155
1130000, 155
1131000, 155
1132000, 155
1133000, 155
1134000, 155
1135000, 155
1136000, 156
1137000, 156
1138000, 156
1139000, 156
1140000, 156
1141000, 156
1142000, 156
1143000, 156
1144000, 156
1145000, 155
1146000, 155
1147000, 155
1148000, 155
1149000, 155
1150000, 155
1151000, 155
1152000, 155
1153000, 155
1154000, 155
1155000, 155
1156000, 155
1157000, 154
1158000, 154
1159000, 153
1160000, 152
1161000, 151
1162000, 151
1163000, 151
1164000, 151
1165000, 151
1166000, 151
1167000, 151
1168000, 151
1169000, 151
1170000, 151
1171000, 150
1172000, 149
1173000, 149
1174000, 149
1175000, 149
1176000, 149
1177000, 149
1178000, 149
1179000, 148
1180000, 148
1181000, 148
1182000, 148
1183000, 148
1184000, 147
1185000, 146
1186000, 146
1187000, 146
1188000, 145
1189000, 145
1190000, 145
1191000, 145
1192000, 145
1193000, 146
1194000, 146
1195000, 146
1196000, 146
1197000, 147
1198000, 147
1199000, 147
1200000, 148
1201000, 148
1202000, 148
1203000, 149
1204000, 149
1205000, 150
1206000, 150
1207000, 150
1208000, 150
1209000, 150
1210000, 150
1211000, 150
1212000, 150
1213000, 150
1214000, 151
1215000, 151
1216000, 151
1217000, 152
1218000, 153
1219000, 153
1220000, 154
1221000, 154
1222000, 154
1223000, 155
1224000, 155
1225000, 156
1226000, 156
1227000, 156
1228000, 157
1229000, 157
1230000, 157
1231000, 158
1232000, 158
1233000, 158
1234000, 158
1235000, 158
1236000, 158
1237000, 158
1238000, 158
1239000, 158
1240000, 158
1241000, 158
1242000, 158
1243000, 158
1244000, 158
1245000, 158
1246000, 158
1247000, 158
1248000, 158
1249000, 158
1250000, 158
1251000, 158
1252000, 158
1253000, 158
1254000, 158
1255000, 158
1256000, 159
1257000, 159
1258000, 159
1259000, 159
1260000, 159
1261000, 159
1262000, 159
1263000, 159
1264000, 159
1265000, 159
1266000, 159
1267000, 159
1268000, 159
1269000, 159
1270000, 159
1271000, 159
1272000, 159
1273000, 159
1274000, 159
1275000, 159
1276000, 159
1277000, 158
1278000, 158
1279000, 158
1280000, 158
1281000, 158
1282000, 157
1283000, 158
1284000, 158
1285000, 158
1286000, 158
1287000, 158
1288000, 158
1289000, 157
1290000, 157
1291000, 157
1292000, 157
1293000, 156
1294000, 156
1295000, 156
1296000, 156
1297000, 156
1298000, 156
1299000, 156
1300000, 156
1301000, 157
1302000, 156
1303000, 156
1304000, 156
1305000, 156
1306000, 156
1307000, 156
1308000, 157
1309000, 157
1310000, 157
1311000, 157
1312000, 157
1313000, 157
1314000, 157
1315000, 157
1316000, 157
1317000, 158
1318000, 158
1319000, 158
1320000, 158
1321000, 157
1322000, 157
1323000, 156
1324000, 156
1325000, 156
1326000, 156
1327000, 156
1328000, 156
1329000, 156
1330000, 157
1331000, 157
1332000, 157
1333000, 157
1334000, 157
1335000, 157
1336000, 157
1337000, 157
1338000, 157
1339000, 157
1340000, 157
1341000, 157
1342000, 157
1343000, 158
1344000, 158
1345000, 158
1346000, 158
1347000, 158
1348000, 158
1349000, 158
1350000, 158
1351000, 158
1352000, 158
1353000, 158
1354000, 158
1355000, 157
1356000, 157
1357000, 157
1358000, 157
1359000, 157
1360000, 157
1361000, 157
1362000, 157
1363000, 157
1364000, 157
1365000, 157
1366000, 157
1367000, 157
1368000, 157
1369000, 157
1370000, 158
1371000, 158
1372000, 158
1373000, 158
1374000, 158
1375000, 157
1376000, 157
1377000, 157
1378000, 156
1379000, 156
1380000, 155
1381000, 155
1382000, 155
1383000, 155
1384000, 154
1385000, 154
1386000, 154
1387000, 154
1388000, 153
1389000, 154
1390000, 154
1391000, 154
1392000, 154
1393000, 154
1394000, 154
1395000, 154
1396000, 155
1397000, 155
1398000, 155
1399000, 155
1400000, 155
1401000, 155
1402000, 155
1403000, 155
1404000, 155
1405000, 155
1406000, 155
1407000, 155
1408000, 156
1409000, 156
1410000, 156
1411000, 156
1412000, 156
1413000, 156
1414000, 156
1415000, 156
1416000, 156
1417000, 155
1418000, 155
1419000, 155
1420000, 155
1421000, 155
1422000, 155
1423000, 155
1424000, 154
1425000, 154
1426000, 154
1427000, 154
1428000, 154
1429000, 154
1430000, 154
1431000, 154
1432000, 154
1433000, 154
1434000, 154
1435000, 154
1436000, 154
1437000, 154
1438000, 154
1439000, 154
1440000, 154
1441000, 154
1442000, 154
1443000, 153
1444000, 153
1445000, 153
1446000, 152
1447000, 152
1448000, 152
1449000, 152
1450000, 151
1451000, 151
1452000, 151
1453000, 151
1454000, 150
1455000, 150
1456000, 150
1457000, 149
1458000, 149
1459000, 149
1460000, 150
1461000, 150
1462000, 150
1463000, 150
1464000, 150
1465000, 150
1466000, 150
1467000, 151
1468000, 151
1469000, 152
1470000, 152
1471000, 152
1472000, 152
1473000, 151
1474000, 150
1475000, 149
1476000, 148
1477000, 148
1478000, 147
1479000, 147
1480000, 147
1481000, 147
1482000, 147
1483000, 147
1484000, 147
1485000, 147
1486000, 147
1487000, 147
1488000, 146
1489000, 146
1490000, 146
1491000, 146
1492000, 146
1493000, 146
1494000, 146
1495000, 146
1496000, 146
1497000, 145
1498000, 145
1499000, 145
1500000, 145
1501000, 145
1502000, 145
1503000, 145
1504000, 145
1505000, 145
1506000, 144
1507000, 144
1508000, 145
1509000, 145
1510000, 145
1511000, 146
1512000, 147
1513000, 148
1514000, 148
1515000, 149
1516000, 149
1517000, 150
1518000, 150
1519000, 150
1520000, 151
1521000, 151
1522000, 151
1523000, 152
1524000, 152
1525000, 153
1526000, 153
1527000, 153
1528000, 153
1529000, 153
1530000, 153
1531000, 154
1532000, 153
1533000, 153
1534000, 154
1535000, 154
1536000, 154
1537000, 154
1538000, 154
1539000, 154
1540000, 154
1541000, 154
1542000, 154
1543000, 154
1544000, 154
1545000, 154
1546000, 154
1547000, 154
1548000, 154
1549000, 154
1550000, 154
1551000, 154
1552000, 155
1553000, 155
1554000, 155
1555000, 155
1556000, 155
1557000, 155
1558000, 155
1559000, 155
1560000, 155
1561000, 155
1562000, 155
1563000, 155
1564000, 155
1565000, 155
1566000, 155
1567000, 155
1568000, 155
1569000, 155
1570000, 155
1571000, 155
1572000, 155
1573000, 155
1574000, 155
1575000, 154
1576000, 155
1577000, 155
1578000, 155
1579000, 155
1580000, 155
1581000, 155
1582000, 155
1583000, 155
1584000, 155
1585000, 155
1586000, 155
1587000, 155
1588000, 155
1589000, 155
1590000, 154
1591000, 155
1592000, 155
1593000, 155
1594000, 155
1595000, 155
1596000, 155
1597000, 156
1598000, 156
1599000, 156
1600000, 156
1601000, 156
1602000, 156
1603000, 156
1604000, 157
1605000, 157
1606000, 157
1607000, 157
1608000, 157
1609000, 157
1610000, 157
1611000, 157
1612000, 157
1613000, 158
1614000, 158
1615000, 158
1616000, 158
1617000, 158
1618000, 158
1619000, 158
1620000, 158
1621000, 158
1622000, 158
1623000, 158
1624000, 158
1625000, 158
1626000, 158
1627000, 158
1628000, 158
1629000, 158
1630000, 158
1631000, 158
1632000, 158
1633000, 158
1634000, 158
1635000, 158
1636000, 158
1637000, 158
1638000, 158
1639000, 157
1640000, 158
1641000, 157
1642000, 157
1643000, 157
1644000, 157
1645000, 157
1646000, 157
1647000, 157
1648000, 157
1649000, 157
1650000, 157
1651000, 157
1652000, 158
1653000, 157
1654000, 158
1655000, 158
1656000, 158
1657000, 158
1658000, 158
1659000, 158
1660000, 157
1661000, 157
1662000, 157
1663000, 157
1664000, 157
1665000, 157
1666000, 157
1667000, 157
1668000, 157
1669000, 157
1670000, 156
1671000, 156
1672000, 156
1673000, 156
1674000, 156
1675000, 156
1676000, 155
1677000, 155
1678000, 155
1679000, 154
1680000, 154
1681000, 154
1682000, 154
1683000, 153
1684000, 154
1685000, 153
1686000, 154
1687000, 154
1688000, 154
1689000, 154
1690000, 154
1691000, 154
1692000, 154
1693000, 154
1694000, 154
1695000, 154
1696000, 154
1697000, 154
1698000, 154
1699000, 154
1700000, 154
1701000, 154
1702000, 154
1703000, 153
1704000, 153
1705000, 153
1706000, 153
1707000, 153
1708000, 153
1709000, 154
1710000, 154
1711000, 154
1712000, 154
1713000, 153
1714000, 153
1715000, 153
1716000, 153
1717000, 152
1718000, 152
1719000, 152
1720000, 152
1721000, 153
1722000, 153
1723000, 153
1724000, 153
1725000, 153
1726000, 153
1727000, 153
1728000, 153
1729000, 153
1730000, 153
1731000, 153
1732000, 153
1733000, 153
1734000, 153
1735000, 153
1736000, 153
1737000, 153
1738000, 153
1739000, 153
1740000, 153
1741000, 153
1742000, 153
1743000, 153
1744000, 153
1745000, 153
1746000, 153
1747000, 153
1748000, 153
1749000, 153
1750000, 154
1751000, 154
1752000, 154
1753000, 153
1754000, 153
1755000, 153
1756000, 153
1757000, 153
1758000, 153
1759000, 153
1760000, 153
1761000, 153
1762000, 153
1763000, 153
1764000, 153
1765000, 153
1766000, 154
1767000, 154
1768000, 154
1769000, 154
1770000, 154
1771000, 153
1772000, 153
1773000, 153
1774000, 153
1775000, 153
1776000, 153
1777000, 153
1778000, 153
1779000, 153
1780000, 153
1781000, 153
1782000, 153
1783000, 153
1784000, 153
1785000, 153
1786000, 153
1787000, 153
1788000, 153
1789000, 153
1790000, 153
1791000, 153
1792000, 152
1793000, 152
1794000, 151
1795000, 151
1796000, 151
1797000, 151
1798000, 151
1799000, 151
1800000, 151
1801000, 151
1802000, 151
1803000, 151
1804000, 150
1805000, 150
1806000, 150
1807000, 150
1808000, 150
1809000, 150
1810000, 150
1811000, 151
1812000, 151
1813000, 151
1814000, 151
1815000, 151
1816000, 150
1817000, 150
1818000, 151
1819000, 151
1820000, 151
1821000, 151
1822000, 151
1823000, 151
1824000, 150
1825000, 150
1826000, 150
1827000, 150
1828000, 150
1829000, 150
1830000, 149
1831000, 150
1832000, 150
1833000, 150
1834000, 150
1835000, 150
1836000, 151
1837000, 151
1838000, 151
1839000, 151
1840000, 152
1841000, 152
1842000, 153
1843000, 153
1844000, 153
1845000, 153
1846000, 153
1847000, 153
1848000, 153
1849000, 153
1850000, 153
1851000, 154
1852000, 154
1853000, 154
1854000, 154
1855000, 154
1856000, 154
1857000, 155
1858000, 155
1859000, 155
1860000, 155
1861000, 155
1862000, 155
1863000, 156
1864000, 156
1865000, 156
1866000, 157
1867000, 157
1868000, 157
1869000, 157
1870000, 157
1871000, 158
1872000, 158
1873000, 158
1874000, 159
1875000, 159
1876000, 159
1877000, 159
1878000, 159
1879000, 159
1880000, 159
1881000, 160
1882000, 160
1883000, 160
1884000, 160
1885000, 160
1886000, 160
1887000, 159
1888000, 160
1889000, 160
1890000, 160
1891000, 160
1892000, 160
1893000, 160
1894000, 160
1895000, 160
1896000, 159
1897000, 159
1898000, 158
1899000, 158
1900000, 158
1901000, 158
1902000, 158
1903000, 158
1904000, 158
1905000, 158
1906000, 158
1907000, 158
1908000, 158
1909000, 159
1910000, 159
1911000, 159
1912000, 159
1913000, 160
1914000, 160
1915000, 159
1916000, 159
1917000, 159
1918000, 159
1919000, 159
1920000, 159
1921000, 159
1922000, 159
1923000, 159
1924000, 159
1925000, 159
1926000, 159
1927000, 159
1928000, 159
1929000, 159
1930000, 158
1931000, 159
1932000, 158
1933000, 158
1934000, 158
1935000, 158
1936000, 158
1937000, 158
1938000, 158
1939000, 157
1940000, 157
1941000, 157
1942000, 157
1943000, 157
1944000, 157
1945000, 157
1946000, 157
1947000, 157
1948000, 157
1949000, 157
1950000, 157
1951000, 157
1952000, 157
1953000, 157
1954000, 157
1955000, 157
1956000, 157
1957000, 157
1958000, 158
1959000, 157
1960000, 157
1961000, 157
1962000, 157
1963000, 157
1964000, 156
1965000, 156
1966000, 156
1967000, 156
1968000, 156
1969000, 156
1970000, 156
1971000, 156
1972000, 156
1973000, 156
1974000, 156
1975000, 156
1976000, 156
1977000, 155
1978000, 155
1979000, 155
1980000, 155
1981000, 155
1982000, 155
1983000, 155
1984000, 155
1985000, 155
1986000, 155
1987000, 155
1988000, 155
1989000, 155
1990000, 155
1991000, 155
1992000, 155
1993000, 154
1994000, 154
1995000, 154
1996000, 154
1997000, 154
1998000, 154
1999000, 154
2000000, 154
2001000, 154
2002000, 154
2003000, 154
2004000, 154
2005000, 154
2006000, 154
2007000, 154
2008000, 154
2009000, 155
2010000, 155
2011000, 155
2012000, 155
2013000, 155
2014000, 155
2015000, 154
2016000, 154
2017000, 154
2018000, 154
2019000, 153
2020000, 153
2021000, 153
2022000, 153
2023000, 153
2024000, 152
2025000, 152
2026000, 153
2027000, 152
2028000, 152
2029000, 152
2030000, 152
2031000, 152
2032000, 151
2033000, 151
2034000, 151
2035000, 150
2036000, 150
2037000, 150
2038000, 150
2039000, 150
2040000, 149
2041000, 148
2042000, 148
2043000, 148
2044000, 148
2045000, 147
2046000, 148
2047000, 148
2048000, 147
2049000, 147
2050000, 147
2051000, 147
2052000, 147
2053000, 147
2054000, 147
2055000, 147
2056000, 147
2057000, 148
2058000, 148
2059000, 149
2060000, 149
2061000, 150
2062000, 150
2063000, 150
2064000, 150
2065000, 150
2066000, 150
2067000, 150
2068000, 150
2069000, 149
2070000, 149
2071000, 149
2072000, 149
2073000, 148
2074000, 148
2075000, 148
2076000, 147
2077000, 147
2078000, 147
2079000, 147
2080000, 147
2081000, 147
2082000, 147
2083000, 147
2084000, 148
2085000, 148
2086000, 148
2087000, 148
2088000, 148
2089000, 148
2090000, 147
2091000, 146
2092000, 145
2093000, 144
2094000, 144
2095000, 143
2096000, 142
2097000, 141
2098000, 141
2099000, 141
2100000, 140
2101000, 140
2102000, 140
2103000, 140
2104000, 139
2105000, 139
2106000, 140
