"Elapsed Time", "Heartrate"
335000, 124
336000, 124
337000, 124
338000, 123
339000, 122
340000, 122
341000, 122
342000, 122
343000, 122
344000, 122
345000, 123
346000, 123
347000, 123
348000, 122
349000, 122
350000, 122
351000, 122
352000, 122
353000, 122
354000, 122
355000, 123
356000, 123
357000, 123
358000, 123
359000, 123
360000, 123
361000, 123
362000, 124
363000, 124
364000, 124
365000, 125
366000, 125
367000, 125
368000, 125
369000, 125
370000, 125
371000, 126
372000, 127
373000, 127
374000, 128
375000, 129
376000, 131
377000, 131
378000, 132
379000, 134
380000, 135
381000, 135
382000, 136
383000, 136
384000, 137
385000, 137
386000, 137
387000, 138
388000, 138
389000, 139
390000, 139
391000, 140
392000, 140
393000, 141
394000, 141
395000, 141
396000, 142
397000, 142
398000, 143
399000, 143
400000, 143
401000, 143
402000, 144
403000, 144
404000, 144
405000, 144
406000, 143
407000, 143
408000, 142
409000, 142
410000, 142
411000, 140
412000, 140
413000, 140
414000, 139
415000, 139
416000, 138
417000, 138
418000, 138
419000, 138
420000, 139
421000, 139
422000, 139
423000, 139
424000, 139
425000, 138
426000, 139
427000, 139
428000, 139
429000, 139
430000, 139
431000, 139
432000, 140
433000, 140
434000, 141
435000, 142
436000, 142
437000, 143
438000, 144
439000, 145
440000, 145
441000, 145
442000, 146
443000, 146
444000, 146
445000, 146
446000, 146
447000, 146
448000, 146
449000, 147
450000, 147
451000, 147
452000, 147
453000, 147
454000, 146
455000, 146
456000, 145
457000, 145
458000, 145
459000, 145
460000, 145
461000, 144
462000, 144
463000, 144
464000, 143
465000, 143
466000, 142
467000, 142
468000, 141
469000, 140
470000, 139
471000, 139
472000, 139
473000, 139
474000, 138
475000, 138
476000, 138
477000, 138
478000, 138
479000, 138
480000, 138
481000, 137
482000, 137
483000, 137
484000, 137
485000, 138
486000, 138
487000, 138
488000, 138
489000, 138
490000, 138
491000, 138
492000, 138
493000, 138
494000, 138
495000, 139
496000, 140
497000, 141
498000, 141
499000, 142
500000, 142
501000, 143
502000, 143
503000, 143
504000, 143
505000, 143
506000, 143
507000, 143
508000, 143
509000, 143
510000, 142
511000, 142
512000, 142
513000, 142
514000, 142
515000, 142
516000, 142
517000, 142
518000, 142
519000, 143
520000, 142
521000, 142
522000, 142
523000, 142
524000, 142
525000, 142
526000, 142
527000, 142
528000, 142
529000, 142
530000, 142
531000, 142
532000, 142
533000, 142
534000, 142
535000, 141
536000, 141
537000, 141
538000, 141
539000, 141
540000, 141
541000, 141
542000, 141
543000, 141
544000, 140
545000, 140
546000, 139
547000, 139
548000, 138
549000, 139
550000, 139
551000, 139
552000, 139
553000, 139
554000, 139
555000, 139
556000, 139
557000, 138
558000, 138
559000, 138
560000, 137
561000, 137
562000, 137
563000, 137
564000, 137
565000, 137
566000, 137
567000, 137
568000, 137
569000, 138
570000, 138
571000, 138
572000, 138
573000, 138
574000, 139
575000, 139
576000, 139
577000, 140
578000, 140
579000, 140
580000, 140
581000, 139
582000, 139
583000, 138
584000, 138
585000, 138
586000, 138
587000, 138
588000, 138
589000, 138
590000, 139
591000, 139
592000, 139
593000, 139
594000, 139
595000, 138
596000, 136
597000, 136
598000, 135
599000, 134
600000, 133
601000, 133
602000, 133
603000, 133
604000, 132
605000, 132
606000, 132
607000, 132
608000, 132
609000, 132
610000, 132
611000, 132
612000, 133
613000, 133
614000, 134
615000, 135
616000, 135
617000, 135
618000, 135
619000, 135
620000, 135
621000, 135
622000, 135
623000, 136
624000, 137
625000, 137
626000, 138
627000, 139
628000, 140
629000, 142
630000, 142
631000, 143
632000, 144
633000, 144
634000, 145
635000, 145
636000, 146
637000, 146
638000, 147
639000, 147
640000, 148
641000, 148
642000, 147
643000, 147
644000, 147
645000, 147
646000, 147
647000, 147
648000, 147
649000, 147
650000, 148
651000, 148
652000, 148
653000, 148
654000, 148
655000, 148
656000, 148
657000, 149
658000, 149
659000, 148
660000, 149
661000, 149
662000, 149
663000, 148
664000, 148
665000, 147
666000, 146
667000, 145
668000, 144
669000, 144
670000, 143
671000, 143
672000, 143
673000, 144
674000, 144
675000, 145
676000, 145
677000, 145
678000, 143
679000, 143
680000, 141
681000, 140
682000, 139
683000, 139
684000, 138
685000, 137
686000, 137
687000, 137
688000, 137
689000, 137
690000, 137
691000, 137
692000, 137
693000, 137
694000, 136
695000, 136
696000, 135
697000, 134
698000, 133
699000, 133
700000, 133
701000, 132
702000, 132
703000, 132
704000, 132
705000, 131
706000, 132
707000, 132
708000, 132
709000, 132
710000, 132
711000, 133
712000, 133
713000, 134
714000, 134
715000, 134
716000, 134
717000, 133
718000, 133
719000, 133
720000, 133
721000, 133
722000, 133
723000, 133
724000, 134
725000, 135
726000, 135
727000, 136
728000, 136
729000, 137
730000, 138
731000, 138
732000, 138
733000, 137
734000, 137
735000, 137
736000, 137
737000, 137
738000, 138
739000, 138
740000, 139
741000, 139
742000, 139
743000, 138
744000, 138
745000, 137
746000, 137
747000, 136
748000, 136
749000, 136
750000, 135
751000, 135
752000, 135
753000, 135
754000, 135
755000, 136
756000, 136
757000, 136
758000, 136
759000, 136
760000, 136
761000, 136
762000, 136
763000, 136
764000, 136
765000, 136
766000, 136
767000, 136
768000, 136
769000, 136
770000, 136
771000, 135
772000, 135
773000, 135
774000, 134
775000, 134
776000, 134
777000, 134
778000, 135
779000, 135
780000, 135
781000, 136
782000, 135
783000, 135
784000, 135
785000, 134
786000, 133
787000, 133
788000, 133
789000, 132
790000, 132
791000, 132
792000, 132
793000, 132
794000, 132
795000, 132
796000, 132
797000, 133
798000, 133
799000, 133
800000, 133
801000, 133
802000, 134
803000, 134
804000, 134
805000, 134
806000, 135
807000, 136
808000, 136
809000, 137
810000, 138
811000, 139
812000, 139
813000, 140
814000, 140
815000, 140
816000, 140
817000, 140
818000, 140
819000, 140
820000, 140
821000, 140
822000, 140
823000, 139
824000, 139
825000, 139
826000, 139
827000, 139
828000, 139
829000, 139
830000, 139
831000, 139
832000, 139
833000, 139
834000, 139
835000, 139
836000, 138
837000, 138
838000, 138
839000, 138
840000, 138
841000, 139
842000, 139
843000, 139
844000, 139
845000, 139
846000, 139
847000, 139
848000, 139
849000, 139
850000, 140
851000, 140
852000, 140
853000, 140
854000, 140
855000, 141
856000, 141
857000, 141
858000, 141
859000, 141
860000, 141
861000, 141
862000, 141
863000, 141
864000, 141
865000, 141
866000, 141
867000, 141
868000, 141
869000, 141
870000, 141
871000, 141
872000, 141
873000, 141
874000, 141
875000, 141
876000, 141
877000, 141
878000, 141
879000, 141
880000, 141
881000, 141
882000, 141
883000, 140
884000, 140
885000, 140
886000, 140
887000, 141
888000, 141
889000, 141
890000, 141
891000, 141
892000, 141
893000, 141
894000, 141
895000, 142
896000, 142
897000, 143
898000, 143
899000, 143
900000, 143
901000, 143
902000, 144
903000, 144
904000, 144
905000, 144
906000, 144
907000, 144
908000, 145
909000, 145
910000, 145
911000, 145
912000, 146
913000, 146
914000, 146
915000, 146
916000, 146
917000, 145
918000, 145
919000, 145
920000, 145
921000, 145
922000, 144
923000, 144
924000, 143
925000, 143
926000, 142
927000, 141
928000, 141
929000, 141
930000, 141
931000, 140
932000, 140
933000, 140
934000, 140
935000, 140
936000, 139
937000, 138
938000, 138
939000, 138
940000, 137
941000, 138
942000, 138
943000, 138
944000, 138
945000, 138
946000, 137
947000, 137
948000, 137
949000, 136
950000, 137
951000, 137
952000, 137
953000, 137
954000, 137
955000, 137
956000, 137
957000, 137
958000, 136
959000, 136
960000, 136
961000, 136
962000, 136
963000, 136
964000, 136
965000, 136
966000, 136
967000, 137
968000, 137
969000, 137
970000, 137
971000, 136
972000, 136
973000, 136
974000, 136
975000, 136
976000, 136
977000, 136
978000, 137
979000, 138
980000, 139
981000, 139
982000, 139
983000, 139
984000, 139
985000, 139
986000, 140
987000, 140
988000, 141
989000, 140
990000, 140
991000, 140
992000, 138
993000, 138
994000, 138
995000, 137
996000, 137
997000, 138
998000, 138
999000, 138
1000000, 138
1001000, 138
1002000, 138
1003000, 137
1004000, 137
1005000, 136
1006000, 136
1007000, 136
1008000, 136
1009000, 136
1010000, 136
1011000, 136
1012000, 136
1013000, 137
1014000, 137
1015000, 137
1016000, 137
1017000, 137
1018000, 137
1019000, 137
1020000, 137
1021000, 138
1022000, 139
1023000, 139
1024000, 139
1025000, 140
1026000, 139
1027000, 139
1028000, 139
1029000, 139
1030000, 139
1031000, 139
1032000, 139
1033000, 139
1034000, 139
1035000, 139
1036000, 139
1037000, 139
1038000, 140
1039000, 140
1040000, 140
1041000, 140
1042000, 140
1043000, 139
1044000, 139
1045000, 139
1046000, 139
1047000, 139
1048000, 140
1049000, 141
1050000, 142
1051000, 142
1052000, 142
1053000, 142
1054000, 141
1055000, 141
1056000, 141
1057000, 141
1058000, 141
1059000, 141
1060000, 141
1061000, 141
1062000, 141
1063000, 141
1064000, 142
1065000, 142
1066000, 142
1067000, 142
1068000, 142
1069000, 143
1070000, 143
1071000, 144
1072000, 144
1073000, 145
1074000, 146
1075000, 146
1076000, 147
1077000, 148
1078000, 149
1079000, 150
1080000, 151
1081000, 152
1082000, 152
1083000, 153
1084000, 154
1085000, 155
1086000, 155
1087000, 155
1088000, 155
1089000, 155
1090000, 155
1091000, 155
1092000, 155
1093000, 156
1094000, 156
1095000, 156
1096000, 156
1097000, 156
1098000, 156
1099000, 156
1100000, 157
1101000, 157
1102000, 157
1103000, 157
1104000, 157
1105000, 157
1106000, 157
1107000, 156
1108000, 156
1109000, 156
1110000, 155
1111000, 155
1112000, 155
1113000, 154
1114000, 154
1115000, 153
1116000, 153
1117000, 152
1118000, 152
1119000, 152
1120000, 152
1121000, 152
1122000, 152
1123000, 152
1124000, 152
1125000, 152
1126000, 151
1127000, 151
1128000, 151
1129000, 151
1130000, 150
1131000, 150
1132000, 150
1133000, 150
1134000, 150
1135000, 150
1136000, 150
1137000, 150
1138000, 150
1139000, 150
1140000, 151
1141000, 151
1142000, 152
1143000, 152
1144000, 152
1145000, 153
1146000, 153
1147000, 154
1148000, 155
1149000, 155
1150000, 156
1151000, 157
1152000, 157
1153000, 158
1154000, 159
1155000, 159
1156000, 159
1157000, 160
1158000, 160
1159000, 160
1160000, 160
1161000, 160
1162000, 160
1163000, 160
1164000, 160
1165000, 160
1166000, 159
1167000, 159
1168000, 159
1169000, 159
1170000, 159
1171000, 159
1172000, 159
1173000, 158
1174000, 158
1175000, 158
1176000, 157
1177000, 157
1178000, 157
1179000, 156
1180000, 156
1181000, 156
1182000, 156
1183000, 156
1184000, 156
1185000, 156
1186000, 155
1187000, 156
1188000, 156
1189000, 156
1190000, 156
1191000, 156
1192000, 156
1193000, 157
1194000, 157
1195000, 157
1196000, 157
1197000, 157
1198000, 157
1199000, 156
1200000, 156
1201000, 156
1202000, 155
1203000, 155
1204000, 154
1205000, 153
1206000, 152
1207000, 152
1208000, 151
1209000, 151
1210000, 150
1211000, 150
1212000, 150
1213000, 150
1214000, 149
1215000, 148
1216000, 147
1217000, 146
1218000, 146
1219000, 146
1220000, 146
1221000, 146
1222000, 146
1223000, 146
1224000, 145
1225000, 145
1226000, 145
1227000, 145
1228000, 145
1229000, 145
1230000, 145
1231000, 145
1232000, 145
1233000, 146
1234000, 146
1235000, 146
1236000, 145
1237000, 145
1238000, 145
1239000, 145
1240000, 145
1241000, 145
1242000, 146
1243000, 146
1244000, 146
1245000, 146
1246000, 146
1247000, 146
1248000, 146
1249000, 146
1250000, 146
1251000, 146
1252000, 146
1253000, 146
1254000, 146
1255000, 147
1256000, 147
1257000, 147
1258000, 147
1259000, 148
1260000, 148
1261000, 148
1262000, 148
1263000, 148
1264000, 148
1265000, 148
1266000, 147
1267000, 147
1268000, 147
1269000, 147
1270000, 146
1271000, 146
1272000, 146
1273000, 145
1274000, 145
1275000, 145
1276000, 145
1277000, 145
1278000, 145
1279000, 145
1280000, 145
1281000, 144
1282000, 144
1283000, 144
1284000, 144
1285000, 145
1286000, 144
1287000, 144
1288000, 144
1289000, 144
1290000, 143
1291000, 143
1292000, 143
1293000, 143
1294000, 143
1295000, 143
1296000, 143
1297000, 143
1298000, 142
1299000, 142
1300000, 141
1301000, 141
1302000, 141
1303000, 142
1304000, 142
1305000, 143
1306000, 143
1307000, 143
1308000, 143
1309000, 143
1310000, 143
1311000, 144
1312000, 144
1313000, 144
1314000, 145
1315000, 145
1316000, 144
1317000, 144
1318000, 143
1319000, 142
1320000, 141
1321000, 140
1322000, 140
1323000, 139
1324000, 139
1325000, 139
1326000, 139
1327000, 138
1328000, 138
1329000, 138
1330000, 138
1331000, 138
1332000, 138
1333000, 138
1334000, 138
1335000, 138
1336000, 138
1337000, 137
1338000, 137
1339000, 137
1340000, 137
1341000, 137
1342000, 137
1343000, 137
1344000, 137
1345000, 137
1346000, 137
1347000, 137
1348000, 137
1349000, 137
1350000, 136
1351000, 136
1352000, 136
1353000, 135
1354000, 135
1355000, 135
1356000, 135
1357000, 136
1358000, 136
1359000, 136
1360000, 136
1361000, 136
1362000, 136
1363000, 136
1364000, 136
1365000, 136
1366000, 136
1367000, 137
1368000, 137
1369000, 137
1370000, 137
1371000, 137
1372000, 137
1373000, 137
1374000, 137
1375000, 137
1376000, 137
1377000, 138
1378000, 138
1379000, 138
1380000, 138
1381000, 138
1382000, 138
1383000, 138
1384000, 138
1385000, 138
1386000, 138
1387000, 138
1388000, 139
1389000, 139
1390000, 139
1391000, 140
1392000, 140
1393000, 141
1394000, 141
1395000, 141
1396000, 140
1397000, 140
1398000, 141
1399000, 141
1400000, 141
1401000, 141
1402000, 142
1403000, 142
1404000, 142
1405000, 142
1406000, 142
1407000, 141
1408000, 141
1409000, 141
1410000, 141
1411000, 141
1412000, 141
1413000, 141
1414000, 141
1415000, 141
1416000, 140
1417000, 140
1418000, 139
1419000, 139
1420000, 139
1421000, 139
1422000, 139
1423000, 140
1424000, 141
1425000, 141
1426000, 142
1427000, 142
1428000, 143
1429000, 143
1430000, 144
1431000, 145
1432000, 145
1433000, 145
1434000, 146
1435000, 146
1436000, 146
1437000, 147
1438000, 147
1439000, 147
1440000, 147
1441000, 147
1442000, 147
1443000, 147
1444000, 147
1445000, 147
1446000, 146
1447000, 146
1448000, 146
1449000, 146
1450000, 146
1451000, 145
1452000, 145
1453000, 145
1454000, 145
1455000, 144
1456000, 144
1457000, 144
1458000, 144
1459000, 144
1460000, 144
1461000, 143
1462000, 143
1463000, 143
1464000, 143
1465000, 142
1466000, 142
1467000, 142
1468000, 142
1469000, 142
1470000, 142
1471000, 142
1472000, 143
1473000, 143
1474000, 144
1475000, 145
1476000, 145
1477000, 145
1478000, 145
1479000, 145
1480000, 144
1481000, 144
1482000, 143
1483000, 143
1484000, 143
1485000, 143
1486000, 143
1487000, 143
1488000, 143
1489000, 143
1490000, 142
1491000, 141
1492000, 140
1493000, 140
1494000, 140
1495000, 139
1496000, 140
1497000, 140
1498000, 140
1499000, 141
1500000, 141
1501000, 141
1502000, 141
1503000, 141
1504000, 141
1505000, 142
1506000, 143
1507000, 143
1508000, 143
1509000, 143
1510000, 143
1511000, 142
1512000, 142
1513000, 142
1514000, 141
1515000, 141
1516000, 141
1517000, 142
1518000, 142
1519000, 141
1520000, 141
1521000, 141
1522000, 141
1523000, 141
1524000, 142
1525000, 143
1526000, 143
1527000, 143
1528000, 144
1529000, 144
1530000, 144
1531000, 144
1532000, 144
1533000, 144
1534000, 144
1535000, 144
1536000, 144
1537000, 143
1538000, 143
1539000, 143
1540000, 143
1541000, 143
1542000, 143
1543000, 142
1544000, 142
1545000, 142
1546000, 142
1547000, 142
1548000, 142
1549000, 142
1550000, 142
1551000, 143
1552000, 143
1553000, 143
1554000, 143
1555000, 143
1556000, 143
1557000, 143
1558000, 143
1559000, 143
1560000, 143
1561000, 143
1562000, 142
1563000, 142
1564000, 141
1565000, 141
1566000, 141
1567000, 141
1568000, 141
1569000, 142
1570000, 142
1571000, 142
1572000, 143
1573000, 143
1574000, 143
1575000, 143
1576000, 143
1577000, 143
1578000, 144
1579000, 144
1580000, 143
1581000, 143
1582000, 143
1583000, 143
1584000, 143
1585000, 143
1586000, 143
1587000, 143
1588000, 142
1589000, 142
1590000, 142
1591000, 142
1592000, 142
1593000, 142
1594000, 142
1595000, 142
1596000, 142
1597000, 142
1598000, 142
1599000, 142
1600000, 143
1601000, 144
1602000, 144
1603000, 144
1604000, 144
1605000, 144
1606000, 143
1607000, 142
1608000, 141
1609000, 141
1610000, 141
1611000, 141
1612000, 142
1613000, 142
1614000, 142
1615000, 142
1616000, 142
1617000, 142
1618000, 142
1619000, 141
1620000, 141
1621000, 140
1622000, 140
1623000, 140
1624000, 140
1625000, 140
1626000, 140
1627000, 140
1628000, 141
1629000, 142
1630000, 143
1631000, 143
1632000, 143
1633000, 144
1634000, 145
1635000, 146
1636000, 147
1637000, 148
1638000, 148
1639000, 149
1640000, 149
1641000, 150
1642000, 151
1643000, 152
1644000, 153
1645000, 153
1646000, 153
1647000, 154
1648000, 154
1649000, 155
1650000, 156
1651000, 156
1652000, 157
1653000, 157
1654000, 158
1655000, 159
1656000, 159
1657000, 160
1658000, 160
1659000, 160
1660000, 160
1661000, 160
1662000, 160
1663000, 160
1664000, 161
1665000, 161
1666000, 161
1667000, 162
1668000, 162
1669000, 162
1670000, 162
1671000, 163
1672000, 163
1673000, 163
1674000, 163
1675000, 164
1676000, 164
1677000, 165
1678000, 165
1679000, 165
1680000, 165
1681000, 166
1682000, 166
1683000, 166
1684000, 166
1685000, 166
1686000, 167
1687000, 167
1688000, 167
1689000, 167
1690000, 167
1691000, 167
1692000, 167
1693000, 167
1694000, 167
1695000, 167
1696000, 167
1697000, 167
1698000, 167
1699000, 167
1700000, 167
1701000, 166
1702000, 166
1703000, 166
1704000, 166
1705000, 166
1706000, 166
1707000, 165
1708000, 165
1709000, 165
1710000, 164
1711000, 164
1712000, 164
1713000, 164
1714000, 164
1715000, 163
1716000, 163
1717000, 163
1718000, 163
1719000, 162
1720000, 162
1721000, 162
1722000, 162
1723000, 162
1724000, 161
1725000, 161
1726000, 161
1727000, 161
1728000, 160
1729000, 160
1730000, 159
1731000, 159
1732000, 159
1733000, 158
1734000, 158
1735000, 158
1736000, 158
1737000, 158
1738000, 158
1739000, 158
1740000, 158
1741000, 158
1742000, 158
1743000, 158
1744000, 158
1745000, 158
1746000, 157
1747000, 157
1748000, 157
1749000, 157
1750000, 157
1751000, 157
1752000, 157
1753000, 157
1754000, 157
1755000, 157
1756000, 157
1757000, 157
1758000, 157
1759000, 157
1760000, 156
1761000, 156
1762000, 156
1763000, 156
1764000, 155
1765000, 155
1766000, 155
1767000, 155
1768000, 155
1769000, 155
1770000, 155
1771000, 155
1772000, 155
1773000, 155
1774000, 155
1775000, 156
1776000, 155
1777000, 156
1778000, 156
1779000, 156
1780000, 156
1781000, 155
1782000, 156
1783000, 155
1784000, 156
1785000, 156
1786000, 155
1787000, 156
1788000, 156
1789000, 156
1790000, 156
1791000, 156
1792000, 156
1793000, 156
1794000, 156
1795000, 156
1796000, 156
1797000, 156
1798000, 157
1799000, 157
1800000, 157
1801000, 157
1802000, 158
1803000, 158
1804000, 159
1805000, 159
1806000, 160
1807000, 160
1808000, 161
1809000, 161
1810000, 161
1811000, 161
1812000, 162
1813000, 162
1814000, 162
1815000, 162
1816000, 163
1817000, 162
1818000, 162
1819000, 161
1820000, 161
1821000, 161
1822000, 160
1823000, 160
1824000, 160
1825000, 160
1826000, 159
1827000, 159
1828000, 158
1829000, 158
1830000, 158
1831000, 157
1832000, 157
1833000, 156
1834000, 156
1835000, 155
1836000, 155
1837000, 155
1838000, 154
1839000, 154
1840000, 154
1841000, 154
1842000, 154
1843000, 154
1844000, 154
1845000, 153
1846000, 153
1847000, 152
1848000, 152
1849000, 152
1850000, 152
1851000, 152
1852000, 152
1853000, 152
1854000, 152
1855000, 152
1856000, 152
1857000, 152
1858000, 151
1859000, 151
1860000, 150
1861000, 149
1862000, 149
1863000, 149
1864000, 148
1865000, 146
1866000, 144
1867000, 144
1868000, 142
1869000, 142
1870000, 142
1871000, 144
1872000, 144
1873000, 146
1874000, 147
1875000, 148
1876000, 148
1877000, 148
1878000, 148
1879000, 147
1880000, 147
1881000, 147
1882000, 147
1883000, 147
1884000, 147
1885000, 147
1886000, 147
1887000, 147
1888000, 146
1889000, 146
1890000, 146
1891000, 145
1892000, 144
1893000, 144
1894000, 144
1895000, 143
1896000, 143
1897000, 143
1898000, 143
1899000, 143
